"region";"sex";"age";"Persons 2020"
"K-3003 Sarpsborg";"Females";"94 years";38
"K-3003 Sarpsborg";"Females";"95 years";20
"K-3003 Sarpsborg";"Females";"96 years";15
"K-3003 Sarpsborg";"Females";"97 years";5
"K-3003 Sarpsborg";"Females";"98 years";7
"K-3003 Sarpsborg";"Females";"99 years";3
"K-3003 Sarpsborg";"Females";"100 years";5
"K-3003 Sarpsborg";"Females";"101 years";1
"K-3003 Sarpsborg";"Females";"102 years";3
"K-3003 Sarpsborg";"Females";"103 years";0
"K-3003 Sarpsborg";"Females";"104 years";0
"K-3003 Sarpsborg";"Females";"105 years or older";0
"K-3004 Fredrikstad";"Males";"0 years";374
"K-3004 Fredrikstad";"Males";"1 year";386
"K-3004 Fredrikstad";"Males";"2 years";410
"K-3004 Fredrikstad";"Males";"3 years";450
"K-3004 Fredrikstad";"Males";"4 years";430
"K-3004 Fredrikstad";"Males";"5 years";445
"K-3004 Fredrikstad";"Males";"6 years";438
"K-3004 Fredrikstad";"Males";"7 years";478
"K-3004 Fredrikstad";"Males";"8 years";450
"K-3004 Fredrikstad";"Males";"9 years";516
"K-3004 Fredrikstad";"Males";"10 years";548
"K-3004 Fredrikstad";"Males";"11 years";486
"K-3004 Fredrikstad";"Males";"12 years";499
"K-3004 Fredrikstad";"Males";"13 years";542
"K-3004 Fredrikstad";"Males";"14 years";518
"K-3004 Fredrikstad";"Males";"15 years";517
"K-3004 Fredrikstad";"Males";"16 years";534
"K-3004 Fredrikstad";"Males";"17 years";528
"K-3004 Fredrikstad";"Males";"18 years";523
"K-3004 Fredrikstad";"Males";"19 years";574
"K-3004 Fredrikstad";"Males";"20 years";512
"K-3004 Fredrikstad";"Males";"21 years";482
"K-3004 Fredrikstad";"Males";"22 years";529
"K-3004 Fredrikstad";"Males";"23 years";527
"K-3004 Fredrikstad";"Males";"24 years";509
"K-3004 Fredrikstad";"Males";"25 years";534
"K-3004 Fredrikstad";"Males";"26 years";578
"K-3004 Fredrikstad";"Males";"27 years";503
"K-3004 Fredrikstad";"Males";"28 years";522
"K-3004 Fredrikstad";"Males";"29 years";505
"K-3004 Fredrikstad";"Males";"30 years";522
"K-3004 Fredrikstad";"Males";"31 years";511
"K-3004 Fredrikstad";"Males";"32 years";527
"K-3004 Fredrikstad";"Males";"33 years";507
"K-3004 Fredrikstad";"Males";"34 years";479
"K-3004 Fredrikstad";"Males";"35 years";485
"K-3004 Fredrikstad";"Males";"36 years";494
"K-3004 Fredrikstad";"Males";"37 years";471
"K-3004 Fredrikstad";"Males";"38 years";438
"K-3004 Fredrikstad";"Males";"39 years";463
"K-3004 Fredrikstad";"Males";"40 years";511
"K-3004 Fredrikstad";"Males";"41 years";572
"K-3004 Fredrikstad";"Males";"42 years";496
"K-3004 Fredrikstad";"Males";"43 years";511
"K-3004 Fredrikstad";"Males";"44 years";508
"K-3004 Fredrikstad";"Males";"45 years";580
"K-3004 Fredrikstad";"Males";"46 years";606
"K-3004 Fredrikstad";"Males";"47 years";588
"K-3004 Fredrikstad";"Males";"48 years";581
"K-3004 Fredrikstad";"Males";"49 years";637
"K-3004 Fredrikstad";"Males";"50 years";653
"K-3004 Fredrikstad";"Males";"51 years";663
"K-3004 Fredrikstad";"Males";"52 years";609
"K-3004 Fredrikstad";"Males";"53 years";603
"K-3004 Fredrikstad";"Males";"54 years";623
"K-3004 Fredrikstad";"Males";"55 years";618
"K-3004 Fredrikstad";"Males";"56 years";623
"K-3004 Fredrikstad";"Males";"57 years";545
"K-3004 Fredrikstad";"Males";"58 years";534
"K-3004 Fredrikstad";"Males";"59 years";528
"K-3004 Fredrikstad";"Males";"60 years";520
"K-3004 Fredrikstad";"Males";"61 years";531
"K-3004 Fredrikstad";"Males";"62 years";490
"K-3004 Fredrikstad";"Males";"63 years";556
"K-3004 Fredrikstad";"Males";"64 years";461
"K-3004 Fredrikstad";"Males";"65 years";503
"K-3004 Fredrikstad";"Males";"66 years";452
"K-3004 Fredrikstad";"Males";"67 years";423
"K-3004 Fredrikstad";"Males";"68 years";420
"K-3004 Fredrikstad";"Males";"69 years";436
"K-3004 Fredrikstad";"Males";"70 years";428
"K-3004 Fredrikstad";"Males";"71 years";424
"K-3004 Fredrikstad";"Males";"72 years";450
"K-3004 Fredrikstad";"Males";"73 years";447
"K-3004 Fredrikstad";"Males";"74 years";371
"K-3004 Fredrikstad";"Males";"75 years";344
"K-3004 Fredrikstad";"Males";"76 years";294
"K-3004 Fredrikstad";"Males";"77 years";272
"K-3004 Fredrikstad";"Males";"78 years";194
"K-3004 Fredrikstad";"Males";"79 years";231
"K-3004 Fredrikstad";"Males";"80 years";205
"K-3004 Fredrikstad";"Males";"81 years";197
"K-3004 Fredrikstad";"Males";"82 years";191
"K-3004 Fredrikstad";"Males";"83 years";139
"K-3004 Fredrikstad";"Males";"84 years";123
"K-3004 Fredrikstad";"Males";"85 years";121
"K-3004 Fredrikstad";"Males";"86 years";97
"K-3004 Fredrikstad";"Males";"87 years";88
"K-3004 Fredrikstad";"Males";"88 years";67
"K-3004 Fredrikstad";"Males";"89 years";62
"K-3004 Fredrikstad";"Males";"90 years";52
"K-3004 Fredrikstad";"Males";"91 years";42
"K-3004 Fredrikstad";"Males";"92 years";21
"K-3004 Fredrikstad";"Males";"93 years";24
"K-3004 Fredrikstad";"Males";"94 years";18
"K-3004 Fredrikstad";"Males";"95 years";9
"K-3004 Fredrikstad";"Males";"96 years";9
"K-3004 Fredrikstad";"Males";"97 years";5
"K-3004 Fredrikstad";"Males";"98 years";2
"K-3004 Fredrikstad";"Males";"99 years";1
"K-3004 Fredrikstad";"Males";"100 years";0
"K-3004 Fredrikstad";"Males";"101 years";1
"K-3004 Fredrikstad";"Males";"102 years";0
"K-3004 Fredrikstad";"Males";"103 years";0
"K-3004 Fredrikstad";"Males";"104 years";0
"K-3004 Fredrikstad";"Males";"105 years or older";0
"K-3004 Fredrikstad";"Females";"0 years";361
"K-3004 Fredrikstad";"Females";"1 year";405
"K-3004 Fredrikstad";"Females";"2 years";409
"K-3004 Fredrikstad";"Females";"3 years";398
"K-3004 Fredrikstad";"Females";"4 years";427
"K-3004 Fredrikstad";"Females";"5 years";420
"K-3004 Fredrikstad";"Females";"6 years";420
"K-3004 Fredrikstad";"Females";"7 years";439
"K-3004 Fredrikstad";"Females";"8 years";455
"K-3004 Fredrikstad";"Females";"9 years";432
"K-3004 Fredrikstad";"Females";"10 years";497
"K-3004 Fredrikstad";"Females";"11 years";462
"K-3004 Fredrikstad";"Females";"12 years";502
"K-3004 Fredrikstad";"Females";"13 years";446
"K-3004 Fredrikstad";"Females";"14 years";523
"K-3004 Fredrikstad";"Females";"15 years";478
"K-3004 Fredrikstad";"Females";"16 years";467
"K-3004 Fredrikstad";"Females";"17 years";506
"K-3004 Fredrikstad";"Females";"18 years";469
"K-3004 Fredrikstad";"Females";"19 years";503
"K-3004 Fredrikstad";"Females";"20 years";508
"K-3004 Fredrikstad";"Females";"21 years";495
"K-3004 Fredrikstad";"Females";"22 years";503
"K-3004 Fredrikstad";"Females";"23 years";509
"K-3004 Fredrikstad";"Females";"24 years";491
"K-3004 Fredrikstad";"Females";"25 years";446
"K-3004 Fredrikstad";"Females";"26 years";448
"K-3004 Fredrikstad";"Females";"27 years";482
"K-3004 Fredrikstad";"Females";"28 years";472
"K-3004 Fredrikstad";"Females";"29 years";522
"K-3004 Fredrikstad";"Females";"30 years";523
"K-3004 Fredrikstad";"Females";"31 years";483
"K-3004 Fredrikstad";"Females";"32 years";506
"K-3004 Fredrikstad";"Females";"33 years";500
"K-3004 Fredrikstad";"Females";"34 years";483
"K-3004 Fredrikstad";"Females";"35 years";479
"K-3004 Fredrikstad";"Females";"36 years";499
"K-3004 Fredrikstad";"Females";"37 years";460
"K-3004 Fredrikstad";"Females";"38 years";495
"K-3004 Fredrikstad";"Females";"39 years";497
"K-3004 Fredrikstad";"Females";"40 years";488
"K-3004 Fredrikstad";"Females";"41 years";482
"K-3004 Fredrikstad";"Females";"42 years";511
"K-3004 Fredrikstad";"Females";"43 years";499
"K-3004 Fredrikstad";"Females";"44 years";557
"K-3004 Fredrikstad";"Females";"45 years";583
"K-3004 Fredrikstad";"Females";"46 years";600
"K-3004 Fredrikstad";"Females";"47 years";612
"K-3004 Fredrikstad";"Females";"48 years";595
"K-3004 Fredrikstad";"Females";"49 years";656
"K-3004 Fredrikstad";"Females";"50 years";641
"K-3004 Fredrikstad";"Females";"51 years";645
"K-3004 Fredrikstad";"Females";"52 years";645
"K-3004 Fredrikstad";"Females";"53 years";569
"K-3004 Fredrikstad";"Females";"54 years";600
"K-3004 Fredrikstad";"Females";"55 years";569
"K-3004 Fredrikstad";"Females";"56 years";536
"K-3004 Fredrikstad";"Females";"57 years";590
"K-3004 Fredrikstad";"Females";"58 years";531
"K-3004 Fredrikstad";"Females";"59 years";485
"K-3004 Fredrikstad";"Females";"60 years";509
"K-3004 Fredrikstad";"Females";"61 years";523
"K-3004 Fredrikstad";"Females";"62 years";511
"K-3004 Fredrikstad";"Females";"63 years";539
"K-3004 Fredrikstad";"Females";"64 years";491
"K-3004 Fredrikstad";"Females";"65 years";497
"K-3004 Fredrikstad";"Females";"66 years";496
"K-3004 Fredrikstad";"Females";"67 years";483
"K-3004 Fredrikstad";"Females";"68 years";445
"K-3004 Fredrikstad";"Females";"69 years";456
"K-3004 Fredrikstad";"Females";"70 years";433
"K-3004 Fredrikstad";"Females";"71 years";432
"K-3004 Fredrikstad";"Females";"72 years";499
"K-3004 Fredrikstad";"Females";"73 years";497
"K-3004 Fredrikstad";"Females";"74 years";419
"K-3004 Fredrikstad";"Females";"75 years";398
"K-3004 Fredrikstad";"Females";"76 years";338
"K-3004 Fredrikstad";"Females";"77 years";298
"K-3004 Fredrikstad";"Females";"78 years";241
"K-3004 Fredrikstad";"Females";"79 years";279
"K-3004 Fredrikstad";"Females";"80 years";245
"K-3004 Fredrikstad";"Females";"81 years";243
"K-3004 Fredrikstad";"Females";"82 years";240
"K-3004 Fredrikstad";"Females";"83 years";225
"K-3004 Fredrikstad";"Females";"84 years";186
"K-3004 Fredrikstad";"Females";"85 years";159
"K-3004 Fredrikstad";"Females";"86 years";165
"K-3004 Fredrikstad";"Females";"87 years";151
"K-3004 Fredrikstad";"Females";"88 years";134
"K-3004 Fredrikstad";"Females";"89 years";109
"K-3004 Fredrikstad";"Females";"90 years";114
"K-3004 Fredrikstad";"Females";"91 years";85
"K-3004 Fredrikstad";"Females";"92 years";60
"K-3004 Fredrikstad";"Females";"93 years";67
"K-3004 Fredrikstad";"Females";"94 years";45
"K-3004 Fredrikstad";"Females";"95 years";39
"K-3004 Fredrikstad";"Females";"96 years";20
"K-3004 Fredrikstad";"Females";"97 years";17
"K-3004 Fredrikstad";"Females";"98 years";11
"K-3004 Fredrikstad";"Females";"99 years";9
"K-3004 Fredrikstad";"Females";"100 years";4
"K-3004 Fredrikstad";"Females";"101 years";2
"K-3004 Fredrikstad";"Females";"102 years";1
"K-3004 Fredrikstad";"Females";"103 years";1
"K-3004 Fredrikstad";"Females";"104 years";1
"K-3004 Fredrikstad";"Females";"105 years or older";0
"K-3005 Drammen";"Males";"0 years";504
"K-3005 Drammen";"Males";"1 year";564
"K-3005 Drammen";"Males";"2 years";597
"K-3005 Drammen";"Males";"3 years";526
"K-3005 Drammen";"Males";"4 years";570
"K-3005 Drammen";"Males";"5 years";572
"K-3005 Drammen";"Males";"6 years";589
"K-3005 Drammen";"Males";"7 years";592
"K-3005 Drammen";"Males";"8 years";633
"K-3005 Drammen";"Males";"9 years";542
"K-3005 Drammen";"Males";"10 years";661
"K-3005 Drammen";"Males";"11 years";671
"K-3005 Drammen";"Males";"12 years";585
"K-3005 Drammen";"Males";"13 years";661
"K-3005 Drammen";"Males";"14 years";653
"K-3005 Drammen";"Males";"15 years";633
"K-3005 Drammen";"Males";"16 years";674
"K-3005 Drammen";"Males";"17 years";581
"K-3005 Drammen";"Males";"18 years";663
"K-3005 Drammen";"Males";"19 years";633
"K-3005 Drammen";"Males";"20 years";618
"K-3005 Drammen";"Males";"21 years";574
"K-3005 Drammen";"Males";"22 years";598
"K-3005 Drammen";"Males";"23 years";569
"K-3005 Drammen";"Males";"24 years";602
"K-3005 Drammen";"Males";"25 years";627
"K-3005 Drammen";"Males";"26 years";669
"K-3005 Drammen";"Males";"27 years";669
"K-3005 Drammen";"Males";"28 years";706
"K-3005 Drammen";"Males";"29 years";758
"K-3005 Drammen";"Males";"30 years";699
"K-3005 Drammen";"Males";"31 years";729
"K-3005 Drammen";"Males";"32 years";730
"K-3005 Drammen";"Males";"33 years";735
"K-3005 Drammen";"Males";"34 years";733
"K-3005 Drammen";"Males";"35 years";760
"K-3005 Drammen";"Males";"36 years";679
"K-3005 Drammen";"Males";"37 years";676
"K-3005 Drammen";"Males";"38 years";702
"K-3005 Drammen";"Males";"39 years";726
"K-3005 Drammen";"Males";"40 years";667
"K-3005 Drammen";"Males";"41 years";693
"K-3005 Drammen";"Males";"42 years";690
"K-3005 Drammen";"Males";"43 years";693
"K-3005 Drammen";"Males";"44 years";763
"K-3005 Drammen";"Males";"45 years";794
"K-3005 Drammen";"Males";"46 years";754
"K-3005 Drammen";"Males";"47 years";775
"K-3005 Drammen";"Males";"48 years";736
"K-3005 Drammen";"Males";"49 years";787
"K-3005 Drammen";"Males";"50 years";810
"K-3005 Drammen";"Males";"51 years";768
"K-3005 Drammen";"Males";"52 years";757
"K-3005 Drammen";"Males";"53 years";690
"K-3005 Drammen";"Males";"54 years";711
"K-3005 Drammen";"Males";"55 years";680
"K-3005 Drammen";"Males";"56 years";640
"K-3005 Drammen";"Males";"57 years";650
"K-3005 Drammen";"Males";"58 years";590
"K-3005 Drammen";"Males";"59 years";598
"K-3005 Drammen";"Males";"60 years";571
"K-3005 Drammen";"Males";"61 years";539
"K-3005 Drammen";"Males";"62 years";513
"K-3005 Drammen";"Males";"63 years";521
"K-3005 Drammen";"Males";"64 years";551
"K-3005 Drammen";"Males";"65 years";485
"K-3005 Drammen";"Males";"66 years";501
"K-3005 Drammen";"Males";"67 years";481
"K-3005 Drammen";"Males";"68 years";424
"K-3005 Drammen";"Males";"69 years";462
"K-3005 Drammen";"Males";"70 years";430
"K-3005 Drammen";"Males";"71 years";470
"K-3005 Drammen";"Males";"72 years";495
"K-3005 Drammen";"Males";"73 years";507
"K-3005 Drammen";"Males";"74 years";463
"K-3005 Drammen";"Males";"75 years";426
"K-3005 Drammen";"Males";"76 years";339
"K-3005 Drammen";"Males";"77 years";326
"K-3005 Drammen";"Males";"78 years";244
"K-3005 Drammen";"Males";"79 years";222
"K-3005 Drammen";"Males";"80 years";222
"K-3005 Drammen";"Males";"81 years";229
"K-3005 Drammen";"Males";"82 years";195
"K-3005 Drammen";"Males";"83 years";158
"K-3005 Drammen";"Males";"84 years";136
"K-3005 Drammen";"Males";"85 years";137
"K-3005 Drammen";"Males";"86 years";118
"K-3005 Drammen";"Males";"87 years";87
"K-3005 Drammen";"Males";"88 years";94
"K-3005 Drammen";"Males";"89 years";73
"K-3005 Drammen";"Males";"90 years";63
"K-3005 Drammen";"Males";"91 years";45
"K-3005 Drammen";"Males";"92 years";35
"K-3005 Drammen";"Males";"93 years";31
"K-3005 Drammen";"Males";"94 years";20
"K-3005 Drammen";"Males";"95 years";14
"K-3005 Drammen";"Males";"96 years";11
"K-3005 Drammen";"Males";"97 years";10
"K-3005 Drammen";"Males";"98 years";0
"K-3005 Drammen";"Males";"99 years";4
"K-3005 Drammen";"Males";"100 years";1
"K-3005 Drammen";"Males";"101 years";1
"K-3005 Drammen";"Males";"102 years";0
"K-3005 Drammen";"Males";"103 years";1
"K-3005 Drammen";"Males";"104 years";0
"K-3005 Drammen";"Males";"105 years or older";0
"K-3005 Drammen";"Females";"0 years";492
"K-3005 Drammen";"Females";"1 year";468
"K-3005 Drammen";"Females";"2 years";515
"K-3005 Drammen";"Females";"3 years";570
"K-3005 Drammen";"Females";"4 years";547
"K-3005 Drammen";"Females";"5 years";571
"K-3005 Drammen";"Females";"6 years";529
"K-3005 Drammen";"Females";"7 years";569
"K-3005 Drammen";"Females";"8 years";575
"K-3005 Drammen";"Females";"9 years";612
"K-3005 Drammen";"Females";"10 years";615
"K-3005 Drammen";"Females";"11 years";613
"K-3005 Drammen";"Females";"12 years";613
"K-3005 Drammen";"Females";"13 years";596
"K-3005 Drammen";"Females";"14 years";634
"K-3005 Drammen";"Females";"15 years";626
"K-3005 Drammen";"Females";"16 years";569
"K-3005 Drammen";"Females";"17 years";594
"K-3005 Drammen";"Females";"18 years";551
"K-3005 Drammen";"Females";"19 years";596
"K-3005 Drammen";"Females";"20 years";596
"K-3005 Drammen";"Females";"21 years";542
"K-3005 Drammen";"Females";"22 years";584
"K-3005 Drammen";"Females";"23 years";546
"K-3005 Drammen";"Females";"24 years";623
"K-3005 Drammen";"Females";"25 years";614
"K-3005 Drammen";"Females";"26 years";618
"K-3005 Drammen";"Females";"27 years";639
"K-3005 Drammen";"Females";"28 years";647
"K-3005 Drammen";"Females";"29 years";709
"K-3005 Drammen";"Females";"30 years";702
"K-3005 Drammen";"Females";"31 years";665
"K-3005 Drammen";"Females";"32 years";697
"K-3005 Drammen";"Females";"33 years";654
"K-3005 Drammen";"Females";"34 years";706
"K-3005 Drammen";"Females";"35 years";645
"K-3005 Drammen";"Females";"36 years";680
"K-3005 Drammen";"Females";"37 years";720
"K-3005 Drammen";"Females";"38 years";642
"K-3005 Drammen";"Females";"39 years";677
"K-3005 Drammen";"Females";"40 years";698
"K-3005 Drammen";"Females";"41 years";693
"K-3005 Drammen";"Females";"42 years";691
"K-3005 Drammen";"Females";"43 years";706
"K-3005 Drammen";"Females";"44 years";687
"K-3005 Drammen";"Females";"45 years";722
"K-3005 Drammen";"Females";"46 years";746
"K-3005 Drammen";"Females";"47 years";767
"K-3005 Drammen";"Females";"48 years";785
"K-3005 Drammen";"Females";"49 years";712
"K-3005 Drammen";"Females";"50 years";726
"K-3005 Drammen";"Females";"51 years";743
"K-3005 Drammen";"Females";"52 years";670
"K-3005 Drammen";"Females";"53 years";670
"K-3005 Drammen";"Females";"54 years";657
"K-3005 Drammen";"Females";"55 years";645
"K-3005 Drammen";"Females";"56 years";600
"K-3005 Drammen";"Females";"57 years";596
"K-3005 Drammen";"Females";"58 years";601
"K-3005 Drammen";"Females";"59 years";599
"K-3005 Drammen";"Females";"60 years";591
"K-3005 Drammen";"Females";"61 years";569
"K-3005 Drammen";"Females";"62 years";574
"K-3005 Drammen";"Females";"63 years";591
"K-3005 Drammen";"Females";"64 years";551
"K-3005 Drammen";"Females";"65 years";561
"K-3005 Drammen";"Females";"66 years";548
"K-3005 Drammen";"Females";"67 years";506
"K-3005 Drammen";"Females";"68 years";492
"K-3005 Drammen";"Females";"69 years";483
"K-3005 Drammen";"Females";"70 years";531
"K-3005 Drammen";"Females";"71 years";543
"K-3005 Drammen";"Females";"72 years";565
"K-3005 Drammen";"Females";"73 years";610
"K-3005 Drammen";"Females";"74 years";540
"K-3005 Drammen";"Females";"75 years";507
"K-3005 Drammen";"Females";"76 years";370
"K-3005 Drammen";"Females";"77 years";326
"K-3005 Drammen";"Females";"78 years";325
"K-3005 Drammen";"Females";"79 years";305
"K-3005 Drammen";"Females";"80 years";316
"K-3005 Drammen";"Females";"81 years";260
"K-3005 Drammen";"Females";"82 years";266
"K-3005 Drammen";"Females";"83 years";233
"K-3005 Drammen";"Females";"84 years";209
"K-3005 Drammen";"Females";"85 years";199
"K-3005 Drammen";"Females";"86 years";169
"K-3005 Drammen";"Females";"87 years";160
"K-3005 Drammen";"Females";"88 years";139
"K-3005 Drammen";"Females";"89 years";146
"K-3005 Drammen";"Females";"90 years";114
"K-3005 Drammen";"Females";"91 years";104
"K-3005 Drammen";"Females";"92 years";80
"K-3005 Drammen";"Females";"93 years";59
"K-3005 Drammen";"Females";"94 years";63
"K-3005 Drammen";"Females";"95 years";40
"K-3005 Drammen";"Females";"96 years";34
"K-3005 Drammen";"Females";"97 years";22
"K-3005 Drammen";"Females";"98 years";21
"K-3005 Drammen";"Females";"99 years";13
"K-3005 Drammen";"Females";"100 years";4
"K-3005 Drammen";"Females";"101 years";3
"K-3005 Drammen";"Females";"102 years";2
"K-3005 Drammen";"Females";"103 years";2
"K-3005 Drammen";"Females";"104 years";1
"K-3005 Drammen";"Females";"105 years or older";0
"K-3006 Kongsberg";"Males";"0 years";120
"K-3006 Kongsberg";"Males";"1 year";122
"K-3006 Kongsberg";"Males";"2 years";153
"K-3006 Kongsberg";"Males";"3 years";144
"K-3006 Kongsberg";"Males";"4 years";142
"K-3006 Kongsberg";"Males";"5 years";140
"K-3006 Kongsberg";"Males";"6 years";150
"K-3006 Kongsberg";"Males";"7 years";171
"K-3006 Kongsberg";"Males";"8 years";159
"K-3006 Kongsberg";"Males";"9 years";194
"K-3006 Kongsberg";"Males";"10 years";200
"K-3006 Kongsberg";"Males";"11 years";180
"K-3006 Kongsberg";"Males";"12 years";195
"K-3006 Kongsberg";"Males";"13 years";188
"K-3006 Kongsberg";"Males";"14 years";152
"K-3006 Kongsberg";"Males";"15 years";159
"K-3006 Kongsberg";"Males";"16 years";176
"K-3006 Kongsberg";"Males";"17 years";153
"K-3006 Kongsberg";"Males";"18 years";159
"K-3006 Kongsberg";"Males";"19 years";173
"K-3006 Kongsberg";"Males";"20 years";181
"K-3006 Kongsberg";"Males";"21 years";176
"K-3006 Kongsberg";"Males";"22 years";172
"K-3006 Kongsberg";"Males";"23 years";202
"K-3006 Kongsberg";"Males";"24 years";158
"K-3006 Kongsberg";"Males";"25 years";193
"K-3006 Kongsberg";"Males";"26 years";169
"K-3006 Kongsberg";"Males";"27 years";180
"K-3006 Kongsberg";"Males";"28 years";194
"K-3006 Kongsberg";"Males";"29 years";190
"K-3006 Kongsberg";"Males";"30 years";225
"K-3006 Kongsberg";"Males";"31 years";156
"K-3006 Kongsberg";"Males";"32 years";191
